Episodes;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward
778;0.2074758131;0.2883245848;0.2536028467;0.2992242147;0.1637934045;0.1589068881;0.2212785113;0.2969862802;0.2183580011;0.1793185311
779;0.2423666184;0.2935547614;0.2696032015;0.276176056;0.1960215373;0.2671544999;0.2630203858;0.2976667843;0.2336007047;0.2367857604
780;0.2277789803;0.2755475919;0.2911749729;0.2955689024;0.2732029869;0.2132237073;0.2616753254;0.2213496546;0.2719761243;0.2507502362
781;0.2719761243;0.2688059266;0.3376369562;0.3156377292;0.1839636817;0.2708797825;0.2980484666;0.2759654987;0.2773102518;0.2621358584
782;0.2086754818;0.2370023243;0.2387822462;0.2694980463;0.2719195344;0.2917561036;0.2598164867;0.3066103863;0.209556296;0.2535999448
783;0.1731246337;0.29609192;0.2638437563;0.291855477;0.2484391376;0.2104863358;0.2701403379;0.2950794996;0.1970624831;0.2798015727
784;0.1771667752;0.2476955149;0.2766303704;0.2600768033;0.2368757201;0.2706995313;0.1435330997;0.2597234163;0.1928911966;0.2561250537
785;0.1864434297;0.3029905576;0.3067380549;0.2448506016;0.2470305383;0.2279773346;0.2317666378;0.2494193607;0.2502488487;0.2610973626
786;0.2105016699;0.3171811543;0.2675868764;0.3050168352;0.2709515674;0.2117596145;0.222832863;0.2969862802;0.2091160411;0.2835391844
787;0.2367441238;0.2938539856;0.2394391062;0.305035522;0.2046292803;0.2815822763;0.1842592294;0.3138390715;0.2430488726;0.1983023134
788;0.1912389927;0.3022164568;0.2938539856;0.3015078783;0.2273570486;0.2939940381;0.2557044638;0.3376369562;0.2216800651;0.2662630952
789;0.1878824747;0.2407504215;0.283521301;0.210147823;0.1907598989;0.2230006679;0.2397786397;0.2814718614;0.2446063899;0.276176056
790;0.2698932568;0.2131562535;0.2883245848;0.3155539883;0.1811233736;0.2131376453;0.263209098;0.3265954722;0.2753009297;0.2390881109
791;0.2039077718;0.3019032274;0.2553242647;0.2576835113;0.2110397649;0.274104433;0.217866216;0.2962777017;0.2599100834;0.2773690231
792;0.2351425846;0.300799079;0.3087082682;0.2355687571;0.2478562512;0.2579854338;0.1910152411;0.3428671328;0.2546461532;0.252885261
793;0.2423298037;0.3020380781;0.2111090393;0.2813487506;0.2274845752;0.187512562;0.2202681186;0.3108468293;0.2187345084;0.26514026
794;0.2497441187;0.2602475962;0.2556478738;0.2572197735;0.2639776758;0.2217399573;0.1672346705;0.2735330345;0.2741709539;0.2834041983
795;0.2582706421;0.2715037633;0.309742681;0.2581889358;0.2597637257;0.2880426782;0.2547139787;0.2687324024;0.2033340562;0.2225703452
796;0.2421885536;0.2411532811;0.3428671328;0.2191806293;0.1945264749;0.254391695;0.2461877181;0.2738537633;0.1889893847;0.2320123505
797;0.283598739;0.3265954722;0.2097894474;0.2800897821;0.2599100834;0.229541382;0.247116554;0.254185868;0.2595069731;0.2930532221
798;0.2428914731;0.2334810585;0.2351959753;0.2381882174;0.2321321796;0.2599043954;0.2244117536;0.3102656986;0.2391293448;0.2408652782
799;0.1628555312;0.2454325351;0.2721366652;0.2601046962;0.2132115654;0.2027904066;0.2830054717;0.316077006;0.2143093537;0.2437408507
800;0.2578023457;0.2577457558;0.3138390715;0.29609192;0.2739375042;0.3045962453;0.2525952214;0.2766453802;0.1983292688;0.2759516453
801;0.2378916142;0.3218883133;0.2160455183;0.300799079;0.221720676;0.2562153449;0.2911127332;0.3176518702;0.213557807;0.2623980774
802;0.2108523691;0.2908617434;0.2320907783;0.3318256488;0.2310458942;0.2794249104;0.2683938979;0.3045396554;0.2334922896;0.2635945741
803;0.2445847384;0.3318256488;0.2369851131;0.3207841649;0.205359861;0.2086808963;0.2060152743;0.3312445181;0.1814696489;0.1706819104
804;0.1401045121;0.2471473774;0.2794520614;0.2585548519;0.2461535679;0.2662630952;0.1963204598;0.2748410726;0.2420010162;0.2347972487
805;0.2681261969;0.3027975876;0.2742784748;0.278799852;0.2103303764;0.2629950819;0.2887451746;0.238751913;0.2288182121;0.2550316798
806;0.2178234416;0.2549422361;0.2885087927;0.275770969;0.2213572894;0.2474066545;0.2468579315;0.2620387888;0.2110183592;0.2688247507
807;0.2478668789;0.3318256488;0.2922791213;0.2359509974;0.2366064183;0.2667338111;0.2798015727;0.2420671879;0.2458739958;0.2777752951
808;0.2705309775;0.2858501585;0.2819181414;0.3045396554;0.2273385083;0.2888476024;0.2625994058;0.3045962453;0.1963126018;0.2766237287
809;0.2171159507;0.3376369562;0.2555233668;0.2857592354;0.21528603;0.2416059814;0.2703072667;0.2870069827;0.1937893526;0.2498346467
810;0.2461519621;0.2610501724;0.3260143415;0.3155811393;0.2394955357;0.2419479696;0.2901254238;0.2929736306;0.2681261969;0.2800712492
811;0.2338341544;0.2689973672;0.3376369562;0.3019032274;0.2705309775;0.2804781279;0.2413052467;0.3207841649;0.2470907875;0.2159196887
812;0.2639267449;0.3428671328;0.3218883133;0.2630629491;0.2336429743;0.2449301808;0.2443281605;0.2569798839;0.2489094687;0.2867188971
813;0.2433803713;0.3156377292;0.2701541914;0.3248805554;0.2278421584;0.1923389914;0.2602030024;0.2845545694;0.2528324857;0.2289527464
814;0.2273938123;0.311369847;0.2998053454;0.2715854568;0.2537202452;0.2755374433;0.2394599542;0.2779656727;0.2461231411;0.2232720346
815;0.2447345842;0.3057003937;0.3091615502;0.2992242147;0.2004320817;0.2089042582;0.182807917;0.2369227255;0.2231760638;0.2552056325
816;0.1757497074;0.2925642763;0.2671852244;0.263335297;0.2245384954;0.2366242342;0.2881640439;0.2722520733;0.2346474029;0.2115022007
817;0.2180519977;0.2813487506;0.2917561036;0.2796399159;0.2305122535;0.2418124254;0.2809075897;0.2569056818;0.2424177256;0.2701774666
818;0.2378406833;0.2420983852;0.2270722206;0.3118405629;0.1670096657;0.2608132747;0.2727354961;0.2799040004;0.2013671738;0.2616940122
819;0.1823365582;0.3080277642;0.2569798839;0.3318256488;0.2135439536;0.2088800341;0.2708190631;0.2969862802;0.2568086122;0.2235367881
820;0.227919639;0.3138390715;0.3318256488;0.2893895326;0.2072078476;0.1871634442;0.2872419147;0.210917782;0.2328626304;0.2577902092
821;0.2035194478;0.2509198668;0.2519136004;0.2904663944;0.2429274709;0.2056016336;0.2692831064;0.3260143415;0.1557705757;0.2739902653
822;0.2117806147;0.3265954722;0.2986430839;0.3102656986;0.2451551741;0.2351652468;0.2149307085;0.3118405629;0.2580864336;0.2773690231
823;0.2033718394;0.3376369562;0.2544368271;0.2546509721;0.1946997145;0.2385162766;0.2585177233;0.2621615029;0.220897065;0.2454736865
824;0.2375799082;0.2684105775;0.3213071826;0.2922791213;0.2066013235;0.2530665357;0.2777036907;0.2702233044;0.2158433789;0.2774426551
825;0.226499684;0.2729319548;0.1825022014;0.2489144373;0.1690852552;0.228688503;0.2699370595;0.3428671328;0.2708612238;0.2939753512
826;0.2302163448;0.2635362151;0.307133404;0.2997866586;0.2475987469;0.2160933822;0.2135270825;0.265692456;0.2529106443;0.2340609291
827;0.1557650994;0.29609192;0.2888476024;0.2367639717;0.2564011265;0.2591052581;0.2205193268;0.2518765729;0.246836158;0.1898732771
828;0.1583965949;0.22414801;0.3170707395;0.2560245589;0.2381843142;0.256009913;0.2997866586;0.272479817;0.2304389143;0.2289463068
829;0.2624495885;0.2581822694;0.3312445181;0.2992242147;0.2578462734;0.2478365313;0.2418327527;0.291855477;0.2098329759;0.2492453338
830;0.2241047502;0.2470449497;0.3102656986;0.2929170407;0.2260393045;0.2396856543;0.2632346569;0.3045962453;0.2309424879;0.2479378325
831;0.2325216599;0.3213071826;0.2993660687;0.3260143415;0.2363468091;0.2400817851;0.29281829;0.2731883956;0.2155609597;0.2605839705
832;0.2560245589;0.226454986;0.3176518702;0.2358525271;0.2229628552;0.2685228571;0.2391398313;0.2627354515;0.2310567525;0.3050168352
833;0.2328850245;0.3080277642;0.3207841649;0.2440189916;0.2363085806;0.2532593877;0.2429827798;0.3271184899;0.2594669755;0.2098659806
834;0.2117767185;0.3265954722;0.2579639326;0.2983755837;0.2674426105;0.2567801333;0.2158311273;0.2447140083;0.2384372251;0.214309688
835;0.1438558362;0.2635762126;0.3318256488;0.3003283631;0.2726727871;0.2687600887;0.275384368;0.2264480084;0.2637671906;0.2211645982
836;0.2516695928;0.2590600317;0.3376369562;0.3029905576;0.2435380557;0.2133141854;0.2460682211;0.2760706096;0.2153051709;0.2881640439
837;0.2599236512;0.3015078783;0.3066103863;0.2061421273;0.260198169;0.2674426105;0.196028371;0.3022164568;0.2514572686;0.2813197601
838;0.2636217251;0.3286933542;0.2064678368;0.2922791213;0.1912289436;0.2337474601;0.2414721755;0.316077006;0.2588977351;0.2594894935
839;0.1638630055;0.2504537734;0.2277056564;0.3066103863;0.22762001;0.2309510341;0.2649101613;0.2992242147;0.2316579507;0.2474604551
840;0.1933487629;0.2346295195;0.2684990531;0.2704373808;0.2316014217;0.2800897821;0.225999069;0.2762416848;0.2425801123;0.2790839399
841;0.2393438668;0.298784938;0.2519344485;0.2790839399;0.2277686631;0.2417335799;0.2639776758;0.2781053427;0.196296949;0.2826728317
842;0.2441750083;0.2798202595;0.2955689024;0.3118405629;0.2005264069;0.1625319318;0.2522751263;0.240891438;0.1833368053;0.2521172655
843;0.2000226558;0.2762004308;0.2757402064;0.2501295948;0.2205261756;0.2501986057;0.2457073701;0.2833355193;0.1987633871;0.2218190459
844;0.2557690649;0.212265895;0.316077006;0.2215445715;0.2383501332;0.3260143415;0.2035502735;0.2431950223;0.1691502028;0.2712444863
845;0.2277385889;0.287148318;0.2237645082;0.3044543913;0.2418389594;0.2768156334;0.2050218866;0.2639883528;0.2474696611;0.2197463982
846;0.2408602269;0.2679033855;0.2480265971;0.3370558254;0.1869439454;0.2159758616;0.2492453338;0.2098782086;0.2501566616;0.2040546411
847;0.2266178928;0.3019032274;0.3045396554;0.3318256488;0.2373976537;0.2493831976;0.2107113878;0.3265954722;0.2451428926;0.2374360005
848;0.1604360538;0.316077006;0.3170707395;0.2850504361;0.2249891328;0.289841336;0.2326137133;0.2992878273;0.1892636328;0.2759654987
849;0.2561250537;0.2078999596;0.2652002009;0.2577427912;0.2197307381;0.2059482339;0.1780303505;0.3125493622;0.242948063;0.1961234329
850;0.227736419;0.1856190152;0.3207841649;0.3108468293;0.2289094472;0.257000476;0.2036226596;0.3318256488;0.2357424301;0.2610169398
851;0.1694910219;0.3055585397;0.2646800356;0.2940211891;0.2636136531;0.2581202568;0.2552441785;0.2530572837;0.2309814943;0.2709515674
852;0.2168296069;0.2682931257;0.3073191856;0.3080277642;0.198684424;0.2352415549;0.2870302578;0.2887638615;0.2678500961;0.1913211512
853;0.1975491289;0.2674295062;0.3045962453;0.2436094881;0.2286888985;0.170503769;0.2046992149;0.2347714821;0.258473242;0.2545774767
854;0.2153372489;0.2394954503;0.3228820468;0.29609192;0.2068753014;0.2998053454;0.2734668628;0.3265954722;0.2234980839;0.2580799657
855;0.2615157711;0.2757514826;0.2922791213;0.3108468293;0.2276287444;0.3318256488;0.2364768468;0.2516939676;0.2407177622;0.239662982
856;0.2485108029;0.3183606696;0.2740926931;0.2512732539;0.2467081007;0.2274466721;0.2535569175;0.3125493622;0.2310904797;0.2454736865
857;0.2594666828;0.3080277642;0.2208002945;0.2998053454;0.2217188874;0.2762926158;0.2919490737;0.2188068282;0.2266914996;0.2734395614
858;0.2412696496;0.271016066;0.2858501585;0.2677726581;0.2243112054;0.2718923834;0.2108949964;0.2845545694;0.1789123717;0.2801880883
859;0.2628960203;0.3260143415;0.2620923134;0.2946589097;0.2040650838;0.246336029;0.2379834845;0.3376369562;0.138206895;0.2139804675
860;0.2581888614;0.2855851937;0.263197695;0.2938539856;0.1742290167;0.1726946321;0.2349320994;0.258684652;0.2442026946;0.1963420623
861;0.2422209516;0.3156377292;0.3143917268;0.3170707395;0.2242470236;0.2539662718;0.2136052017;0.3118405629;0.1299835487;0.2053299292
862;0.1814298039;0.2012279146;0.3260143415;0.3376369562;0.2670660428;0.209255313;0.2796069576;0.2851852868;0.2624252284;0.2228614605
863;0.2092849433;0.2523111335;0.3108468293;0.3149728576;0.1896754427;0.2766453802;0.2780633807;0.2200948336;0.1844346302;0.2463795819
864;0.2687073276;0.3318256488;0.2141604712;0.2998890864;0.2438365038;0.2334922896;0.268893238;0.29609192;0.2183755768;0.2852466892
865;0.2355770336;0.3170707395;0.2812376373;0.2415369881;0.2433095869;0.2634191124;0.2678216173;0.2375602588;0.2035013086;0.249709551
866;0.2245970433;0.3102656986;0.2946589097;0.305035522;0.2401596078;0.2704373808;0.198056702;0.3061396704;0.244909443;0.2942954463
867;0.223915319;0.288816779;0.2781053427;0.2328041683;0.1898150884;0.2556937117;0.2496478111;0.2851852868;0.197866557;0.2357193778
868;0.2563693354;0.2331320678;0.2815227924;0.307133404;0.2253508376;0.243195315;0.2992055278;0.2833355193;0.2599559213;0.227736419
869;0.2094181328;0.3271184899;0.316077006;0.3265954722;0.1876641517;0.2687787756;0.254391695;0.3149728576;0.2013055619;0.2366388609
870;0.1580225812;0.2812376373;0.2180519977;0.2129555991;0.2705309775;0.2483409618;0.2470425483;0.274376781;0.2719195344;0.2260943943
871;0.2172237738;0.29347652;0.2302386624;0.2807417707;0.1738389105;0.2170554671;0.262406692;0.3080277642;0.1599574303;0.2408929645
872;0.1987359971;0.2908430566;0.316077006;0.2813487506;0.2416022896;0.2760074607;0.1378343714;0.3118405629;0.2164887108;0.2194081318
873;0.2601446938;0.2620316817;0.2735696754;0.2826974853;0.2240690912;0.2505124758;0.2912295722;0.2364600628;0.2339771881;0.2649240148
874;0.2215796414;0.2408075967;0.2676555554;0.2224851542;0.1791403598;0.2121976417;0.2517979464;0.3080277642;0.2268216137;0.2840380157
875;0.2732029869;0.2830362951;0.2842298795;0.2508759392;0.2590843555;0.2072264233;0.3053369303;0.2096530648;0.1945786937;0.2471814517
876;0.2705309775;0.2157848664;0.3098264219;0.3218883133;0.2332258726;0.2363651705;0.2269741094;0.2650497177;0.255254435;0.2636217251
877;0.2301845065;0.291855477;0.307133404;0.2915196118;0.2338907443;0.2338694727;0.265433179;0.3045125044;0.2735420034;0.1779282918
878;0.233564906;0.3260143415;0.2412029178;0.2661694986;0.1747827385;0.2352264955;0.2630629491;0.2602030024;0.2429109344;0.2848952472
879;0.2315608107;0.2613212304;0.2318485255;0.3104075526;0.2380736614;0.258684652;0.2995256229;0.309769832;0.2128515995;0.2719761243
880;0.165454848;0.2699194992;0.29281829;0.2449031381;0.2094778429;0.3108468293;0.2768615243;0.2716693767;0.2220667823;0.1480318221
881;0.1627745569;0.282435036;0.2120917306;0.2789427573;0.2514081046;0.2441735517;0.3053369303;0.2594798221;0.2323109913;0.283456885
882;0.248229033;0.2274660423;0.3028969609;0.265417621;0.2065197104;0.269119156;0.1612766466;0.3027975876;0.2237424026;0.2430265676
883;0.2365624906;0.2887638615;0.2379035349;0.2389126492;0.1954895126;0.2717203076;0.2408178462;0.305035522;0.2470633392;0.2106480372
884;0.212289322;0.2173219072;0.2638833296;0.2946589097;0.1891078403;0.2684990531;0.2519910384;0.2762416848;0.2505985079;0.3029905576
885;0.2294411075;0.1877472684;0.2163355704;0.2431490923;0.164926871;0.1317651022;0.2157951371;0.1826347435;0.2130562671;0.2736408897
886;0.2129463133;0.3108468293;0.2644195221;0.2107370404;0.2086219558;0.2443683715;0.2437925066;0.2265610325;0.2215093747;0.2657233763
887;0.2363631557;0.2915196118;0.2209708667;0.3050168352;0.2459866391;0.2727354961;0.2444914882;0.2850504361;0.2317210182;0.221817437
888;0.232502883;0.2779656727;0.3176518702;0.2770011943;0.2412696496;0.2640529298;0.2777036907;0.2853518444;0.2436884102;0.2216753624
889;0.2081787633;0.2799551102;0.29609192;0.2542367989;0.20126277;0.2437426637;0.2067783662;0.3118405629;0.218640689;0.2149571802
890;0.1820659375;0.3218883133;0.316077006;0.3060292556;0.2467608618;0.2799479281;0.2317340005;0.2610951812;0.241843777;0.2043107064
891;0.2200776026;0.3318256488;0.3265954722;0.287743454;0.1942271013;0.2097061644;0.1411349605;0.2971960684;0.2248621018;0.2942954463
892;0.2340113612;0.2709702542;0.3207841649;0.2510349042;0.2636575807;0.2729965318;0.2708491373;0.3138390715;0.2421319637;0.2882463434
893;0.1596842639;0.3265954722;0.2919490737;0.289784746;0.2608301082;0.2606788237;0.259912069;0.2916979905;0.1906534953;0.2521529784
894;0.2432642232;0.3132579408;0.3102656986;0.2524607419;0.274104433;0.2823527366;0.171240794;0.3066103863;0.221846127;0.2414801055
895;0.2354583422;0.2742599419;0.309769832;0.2461535679;0.2114408248;0.2148633704;0.2387471404;0.2091551221;0.2280983474;0.2233674825
896;0.17613545;0.309742681;0.2329735988;0.2633504334;0.2576722316;0.2359953269;0.2035194478;0.2829338673;0.2125457482;0.2509407149
897;0.1817489672;0.2959367312;0.2840567025;0.3318256488;0.2522829423;0.2605162318;0.2412880297;0.2208512319;0.2542012039;0.3108281425
898;0.2096207947;0.2795063174;0.2777099936;0.2883245848;0.1705960071;0.291131266;0.2738537633;0.2815724614;0.2709515674;0.2413229579
899;0.2022778711;0.2521537606;0.2254928158;0.3027975876;0.2519344485;0.2226427444;0.2922371593;0.2468427978;0.2748086746;0.2501350101
900;0.1902428823;0.2585439011;0.3080277642;0.291855477;0.2196041562;0.2188881344;0.2078351484;0.3486784401;0.2358850548;0.253989547
901;0.2306404788;0.2740089522;0.3318256488;0.316077006;0.1883067537;0.2922791213;0.2491986471;0.2902923526;0.2471629135;0.2378916142
902;0.1951620623;0.3066103863;0.2427962565;0.3486784401;0.2352205466;0.2564638356;0.2624499501;0.2905670818;0.2020899603;0.2287169139
903;0.2492813011;0.3265954722;0.2781959838;0.2528418457;0.1830374243;0.2078602238;0.2473349893;0.316077006;0.2129957813;0.2325523109
904;0.1997877237;0.1833521631;0.298701197;0.3045962453;0.2296892528;0.2939940381;0.2835391844;0.3428671328;0.2484251989;0.283874688
905;0.2420982365;0.2712583398;0.2373091035;0.263209098;0.1838162571;0.2908617434;0.2418389594;0.2934710204;0.2153263493;0.2611128815
906;0.24310313;0.2488808161;0.2712583398;0.2732726326;0.2508640513;0.2500830297;0.268178958;0.2782267084;0.1863449672;0.2775359519
907;0.1595878878;0.2619613508;0.307133404;0.3214490366;0.2670660428;0.2105543186;0.2950794996;0.2734668628;0.2667459477;0.2527504102
908;0.2359093589;0.3066103863;0.1609296131;0.2567880984;0.2459266825;0.1874190414;0.2798015727;0.2277177321;0.2515138586;0.2583764732
909;0.2364600628;0.2272370195;0.3149728576;0.3207841649;0.2581322714;0.2969862802;0.2766237287;0.2247163033;0.1793334787;0.1996686964
910;0.1517638094;0.2689896077;0.1919089431;0.2603772755;0.2394599542;0.1948279144;0.268178958;0.2671987095;0.24952964;0.2378224956
911;0.2469868087;0.2849103836;0.2484994303;0.3318256488;0.2094014531;0.2367041262;0.2068231018;0.2929736306;0.167679759;0.2539876417
912;0.2470449497;0.3104075526;0.284655087;0.3286933542;0.2196749563;0.2276303532;0.2488466072;0.2684990531;0.1673448795;0.2647099987
913;0.2264091482;0.316077006;0.2341660532;0.266385263;0.199940941;0.2504073206;0.273117872;0.3214490366;0.2195189316;0.2380794103
914;0.1882084003;0.2080890008;0.2917561036;0.2661694986;0.2464128601;0.2718986863;0.1701856334;0.3228820468;0.2372099659;0.2283324589
915;0.2655680297;0.2664849121;0.29609192;0.3218883133;0.2464998262;0.2385699868;0.2709515674;0.2418188946;0.2122661321;0.3108281425
916;0.2169732911;0.2715037633;0.2562153449;0.3486784401;0.2373282843;0.2749033124;0.2039708584;0.3207841649;0.2469624338;0.2629180568
917;0.1586017506;0.2671206474;0.3074466334;0.2881333193;0.2185430677;0.2548559867;0.2811818219;0.1692771202;0.2292740269;0.2797738864
918;0.2366119412;0.3329297972;0.2440289362;0.2949877716;0.2647196701;0.2512594004;0.2280283255;0.2688625165;0.2556478738;0.2271261414
919;0.2317409588;0.2950981865;0.2774426551;0.3060292556;0.266108227;0.2770011943;0.2794901185;0.2734668628;0.1919170711;0.263483539
920;0.2625005195;0.2629483965;0.2605992445;0.2201277419;0.2127206214;0.2903910275;0.1952418125;0.3108468293;0.1940425959;0.2182031315
921;0.2553358132;0.2610973626;0.3318256488;0.275568184;0.197445688;0.2782453952;0.2303729717;0.2952713634;0.219437806;0.2656575897
922;0.1743782308;0.2825132774;0.305035522;0.2942954463;0.2047291149;0.1857962441;0.2490446794;0.2762926158;0.2549679924;0.2138368491
923;0.1769485419;0.3102656986;0.2880426782;0.2112713572;0.2450186721;0.3087082682;0.2281420748;0.3228820468;0.2446949497;0.2623147378
924;0.2057184632;0.2087652246;0.3190692481;0.2640529298;0.2057911758;0.2119430277;0.2162637076;0.2671852244;0.2628394304;0.2083632764
925;0.2006363292;0.3248805554;0.2171038552;0.3045125044;0.1809850623;0.1990594259;0.2719195344;0.3149728576;0.2535123672;0.2734668628
926;0.183694963;0.2432919025;0.3138390715;0.2971792503;0.2364160406;0.2487750028;0.2611709945;0.3102656986;0.2551490426;0.2583629627
927;0.2208147303;0.242135163;0.2352006438;0.2790839399;0.2210887849;0.2478668789;0.2561130159;0.2690054167;0.2441499335;0.2565151704
928;0.2518545364;0.2839462877;0.3318256488;0.3207841649;0.210161674;0.252138917;0.2257259151;0.2256700313;0.2158991058;0.2519003597
929;0.2247280972;0.3190692481;0.3376369562;0.2149792447;0.2387779029;0.3045125044;0.1948645044;0.309769832;0.246303631;0.2368779253
930;0.2149889872;0.2813487506;0.258473242;0.2807983606;0.2274250206;0.265134572;0.2611709945;0.3271184899;0.2852633688;0.2766237287
931;0.2647617291;0.3213071826;0.2845545694;0.2897112219;0.2394185141;0.2719639877;0.1995833791;0.2554709565;0.2047268414;0.2561250537
932;0.2520214652;0.3318256488;0.3073191856;0.3108468293;0.1746377931;0.220102648;0.2525347287;0.2670131486;0.2514676358;0.2860285372
933;0.2738809143;0.2870489447;0.3265954722;0.280813993;0.2320259148;0.1874168052;0.2253427656;0.2570351927;0.198369864;0.2637918941
934;0.2331906256;0.3318256488;0.3057003937;0.2934981714;0.1847888581;0.3045962453;0.276855631;0.2514084662;0.2309215402;0.2061270194
935;0.2393545618;0.2914888493;0.2417194231;0.2984155812;0.2530404655;0.2130340336;0.2616753254;0.2252143966;0.2317813026;0.2285536523
936;0.2098445055;0.295696571;0.3376369562;0.3108281425;0.2059216074;0.274376781;0.2719761243;0.2469058792;0.2165329452;0.2432136611
937;0.264533259;0.2414637186;0.2433524209;0.2406152747;0.218904996;0.2694688881;0.1716298099;0.2253658979;0.2773102518;0.2848952472
938;0.1753031608;0.2904663944;0.3138390715;0.2323897334;0.2491428316;0.1584558534;0.274376781;0.3171811543;0.1933002849;0.1233927772
939;0.2029027042;0.2762004308;0.3020380781;0.2734395614;0.204450401;0.2690204053;0.2477535829;0.289784746;0.2459735833;0.2433873398
940;0.2246502219;0.2763030872;0.2490736837;0.3190692481;0.2494310411;0.2770011943;0.2647296428;0.2426138915;0.2493377352;0.27673394
941;0.2381013477;0.2450463198;0.2679697845;0.3248805554;0.2412696496;0.2047471135;0.2652047587;0.2414779241;0.266108227;0.2734395614
942;0.1746040479;0.3213071826;0.3102656986;0.305035522;0.2339082583;0.2844693054;0.2724977005;0.2829031427;0.2382212802;0.2226153182
943;0.2404615611;0.2778061185;0.2730681361;0.2316772929;0.2139140794;0.3170707395;0.2471248846;0.3265954722;0.2363715873;0.2413359183
944;0.1943642149;0.2757114851;0.2136284142;0.3129447113;0.2465197669;0.2535123672;0.2230173762;0.3019032274;0.2333698409;0.2522520462
945;0.2478580069;0.2917561036;0.2537491399;0.2290998444;0.2212069069;0.2653915295;0.2617917201;0.3039313736;0.2168282885;0.195515195
946;0.2218554659;0.2160585433;0.3218883133;0.269436644;0.193789329;0.2882098818;0.2610052665;0.2484973251;0.2428543445;0.2419235888
947;0.261936361;0.3318256488;0.3108468293;0.2777752951;0.2165595621;0.2376593767;0.2540987761;0.2571097051;0.231909011;0.2618442481
948;0.2284401129;0.2956526433;0.3260143415;0.307133404;0.1768241434;0.2858501585;0.2456725038;0.2770014151;0.2667459477;0.246783914
949;0.2185173008;0.2975092979;0.2892868791;0.2483181884;0.2425657004;0.2677726581;0.2746990647;0.2725759419;0.2442026946;0.2685654736
950;0.2623588839;0.29233591;0.2882098818;0.3060292556;0.2273480732;0.1410089762;0.2844810453;0.2010535729;0.1998928346;0.2449830749
951;0.2505985079;0.3102656986;0.291131266;0.305035522;0.2426349755;0.2628894283;0.2250157087;0.2956526433;0.2491342909;0.2363631557
952;0.2487222417;0.3286933542;0.29609192;0.2547823346;0.2506796793;0.2140226838;0.2692304197;0.3329297972;0.2437583302;0.2980484666
953;0.2240067545;0.2887451746;0.2803432771;0.3376369562;0.2241412612;0.3060292556;0.2649101613;0.2483501247;0.237428708;0.3013338366
954;0.2260515649;0.2770696471;0.2661526804;0.29609192;0.2295278715;0.239969306;0.2646342025;0.3329297972;0.2335629862;0.269669622
955;0.2616753254;0.2655883678;0.2777036907;0.3176518702;0.2387987596;0.2450646318;0.2162772719;0.3013220966;0.2421506505;0.2727354961
956;0.2099244708;0.2009562139;0.3370558254;0.2706477976;0.1847193971;0.2329735988;0.2277328074;0.3055585397;0.221255572;0.2609225038
957;0.2329308624;0.3091319126;0.3228820468;0.2833355193;0.1637330536;0.3171811543;0.211484473;0.3156377292;0.1933087564;0.2097401094
958;0.2268693725;0.1856467225;0.2862894352;0.3286933542;0.235965841;0.29609192;0.2445892102;0.2499519735;0.2773102518;0.2788631012
959;0.2122728132;0.2998890864;0.289784746;0.2876868641;0.1747776013;0.2419002309;0.2425068811;0.2904663944;0.2757611541;0.2792508687
960;0.2142306419;0.2464407389;0.2337643145;0.2608750858;0.2502488487;0.2822313709;0.3029905576;0.29609192;0.2515138586;0.2690204053
961;0.2557044638;0.3271184899;0.309742681;0.2524885701;0.2113724689;0.2346658862;0.2183259439;0.2813370107;0.257454344;0.2707353221
962;0.2735420034;0.2141938791;0.3060292556;0.2949877716;0.2412336423;0.2786970394;0.2294987162;0.225894084;0.1969721919;0.2401153752
963;0.272557255;0.2883517358;0.2918398446;0.298784938;0.2459866391;0.1969210005;0.2627981606;0.3003283631;0.1946232352;0.2854498191
964;0.2003828472;0.29609192;0.2700105926;0.3015078783;0.2108638053;0.2333145694;0.2514590355;0.3265954722;0.2315027619;0.2493831976
965;0.256060156;0.2955689024;0.3149728576;0.2861545845;0.1998183099;0.305035522;0.2718616588;0.2722962194;0.1784973835;0.2584072994
966;0.1891653054;0.2277042217;0.2312021999;0.3019032274;0.2550138303;0.2971960684;0.1889691338;0.3129447113;0.2852633688;0.2549345639
967;0.2314230187;0.3329297972;0.3312445181;0.3318256488;0.243306304;0.2274188395;0.2312743145;0.3329297972;0.1867247837;0.2407160472
968;0.2177642664;0.2976667843;0.2491176113;0.2589750821;0.2417039733;0.2323520809;0.2680283372;0.3048954695;0.1873496613;0.2663275392
969;0.2705309775;0.3318256488;0.316077006;0.2584072994;0.2356100268;0.2101129656;0.3011669078;0.2955689024;0.2421885536;0.2826728317
970;0.200726334;0.2436519906;0.2761068341;0.2687600887;0.1993353299;0.2034246331;0.2575239897;0.305035522;0.2005034039;0.2636575807
971;0.2434448641;0.2251492191;0.2932728548;0.3190692481;0.2199273667;0.2504742872;0.1728721281;0.2846111594;0.2708491373;0.2867188971
972;0.2143405917;0.2846111594;0.2834041983;0.2688625165;0.266108227;0.2207471159;0.1662796445;0.2908617434;0.2138876922;0.258684652
973;0.2177975763;0.3013220966;0.2317011667;0.2845274184;0.2478102889;0.2319062652;0.1994017433;0.2917561036;0.2022927362;0.2992055278
