Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
70,0.22876792454961012,0.22876792454961012,0.9,0.13508517176729928,1.0,0.34867844010000015,0.10941898913151243,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.43046721000000016,0.38742048900000015
71,0.1853020188851842,0.16677181699666577,0.9,0.06461081889226679,1.0,0.31381059609000017,0.25418658283290013,0.34867844010000015,0.34867844010000015,0.1500946352969992,0.5314410000000002,0.38742048900000015
72,0.16677181699666577,0.2058911320946491,0.9,0.07178979876918531,1.0,0.31381059609000017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.38742048900000015,0.25418658283290013
73,0.1853020188851842,0.2058911320946491,0.9,0.12157665459056936,1.0,0.31381059609000017,0.2058911320946491,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.43046721000000016,0.28242953648100017
74,0.1853020188851842,0.1853020188851842,0.9,0.13508517176729928,1.0,0.31381059609000017,0.16677181699666577,0.34867844010000015,0.43046721000000016,0.1500946352969992,0.43046721000000016,0.31381059609000017
75,0.1853020188851842,0.16677181699666577,0.9,0.12157665459056936,1.0,0.22876792454961012,0.16677181699666577,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.25418658283290013
76,0.22876792454961012,0.12157665459056936,0.9,0.10941898913151243,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.43046721000000016,0.38742048900000015
77,0.2058911320946491,0.22876792454961012,0.9,0.07976644307687257,1.0,0.34867844010000015,0.2058911320946491,0.31381059609000017,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.25418658283290013
78,0.07976644307687257,0.1853020188851842,0.9,0.0984770902183612,0.81,0.28242953648100017,0.0041745579179292966,0.43046721000000016,0.22876792454961012,0.22876792454961012,0.5314410000000002,0.31381059609000017
79,0.22876792454961012,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.2058911320946491,0.38742048900000015,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.28242953648100017
80,0.2058911320946491,0.1500946352969992,0.9,0.13508517176729928,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.28242953648100017,0.1500946352969992,0.5314410000000002,0.31381059609000017
81,0.1500946352969992,0.22876792454961012,0.9,0.12157665459056936,1.0,0.34867844010000015,0.1853020188851842,0.43046721000000016,0.38742048900000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
82,0.1853020188851842,0.22876792454961012,0.7290000000000001,0.08862938119652508,1.0,0.28242953648100017,0.25418658283290013,0.34867844010000015,0.38742048900000015,0.1853020188851842,0.5314410000000002,0.25418658283290013
83,0.22876792454961012,0.22876792454961012,0.47829690000000014,0.0984770902183612,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.38742048900000015,0.2058911320946491,0.5314410000000002,0.38742048900000015
84,0.1853020188851842,0.12157665459056936,0.9,0.13508517176729928,0.47829690000000014,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.38742048900000015,0.13508517176729928,0.47829690000000014,0.25418658283290013
85,0.1853020188851842,0.2058911320946491,0.9,0.08862938119652508,1.0,0.31381059609000017,0.25418658283290013,0.43046721000000016,0.31381059609000017,0.2058911320946491,0.5314410000000002,0.38742048900000015
86,0.1853020188851842,0.16677181699666577,0.9,0.025031555049932444,1.0,0.34867844010000015,0.16677181699666577,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.34867844010000015
87,0.2058911320946491,0.22876792454961012,0.81,0.10941898913151243,1.0,0.31381059609000017,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.34867844010000015
88,0.22876792454961012,0.22876792454961012,0.9,0.13508517176729928,0.81,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.31381059609000017,0.13508517176729928,0.47829690000000014,0.28242953648100017
89,0.16677181699666577,0.2058911320946491,0.9,0.10941898913151243,1.0,0.34867844010000015,0.22876792454961012,0.28242953648100017,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.31381059609000017
90,0.22876792454961012,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.31381059609000017,0.2058911320946491,0.28242953648100017,0.25418658283290013
91,0.22876792454961012,0.22876792454961012,0.9,0.07976644307687257,1.0,0.34867844010000015,0.1500946352969992,0.38742048900000015,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
92,0.16677181699666577,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.07976644307687257,0.31381059609000017,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
93,0.1853020188851842,0.22876792454961012,0.9,0.12157665459056936,1.0,0.25418658283290013,0.16677181699666577,0.25418658283290013,0.43046721000000016,0.1500946352969992,0.5314410000000002,0.22876792454961012
94,0.1500946352969992,0.12157665459056936,0.9,0.13508517176729928,1.0,0.34867844010000015,0.16677181699666577,0.34867844010000015,0.34867844010000015,0.13508517176729928,0.5314410000000002,0.34867844010000015
95,0.2058911320946491,0.22876792454961012,0.9,0.08862938119652508,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.38742048900000015,0.16677181699666577,0.43046721000000016,0.31381059609000017
96,0.22876792454961012,0.22876792454961012,0.9,0.0984770902183612,1.0,0.1500946352969992,0.25418658283290013,0.34867844010000015,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.38742048900000015
97,1.10653556986694E-14,0.22876792454961012,0.9,0.0984770902183612,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.25418658283290013
98,0.1853020188851842,0.1853020188851842,0.9,0.06461081889226679,1.0,0.28242953648100017,0.1853020188851842,0.34867844010000015,0.38742048900000015,0.22876792454961012,0.5314410000000002,0.22876792454961012
99,0.2058911320946491,0.22876792454961012,0.9,0.08862938119652508,1.0,0.28242953648100017,0.25418658283290013,0.31381059609000017,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.25418658283290013
